,價平檔位,時間分組,買賣權別,average_iv,std_iv
808,800.0,6 days 00:00:00,P,0.16098387096774194,0.02261595449786416
809,800.0,6 days 04:30:00,C,0.1436,
810,800.0,6 days 04:30:00,P,0.17366222222222222,0.034516348490698026
811,850.0,0 days 00:45:00,C,0.0,
812,850.0,0 days 00:45:00,P,1.46026,0.28857922309133754
813,850.0,0 days 01:00:00,P,1.565,0.2538513344459706
814,850.0,0 days 01:30:00,C,0.0,
815,850.0,0 days 01:30:00,P,1.1227666666666665,0.20583729172981916
816,850.0,0 days 04:30:00,C,0.634925,0.44994387335162894
817,850.0,0 days 04:30:00,P,0.6263555555555556,0.12368784819395018
818,850.0,1 days 00:30:00,P,0.3272,0.11975397696945184
819,850.0,1 days 04:30:00,C,0.1594,0.22542564184227132
820,850.0,1 days 04:30:00,P,0.31551666666666667,0.08325308861961749
821,850.0,2 days 00:30:00,P,0.2358,0.04818477692459235
822,850.0,2 days 04:30:00,C,0.2066,
823,850.0,2 days 04:30:00,P,0.24512068965517242,0.04432132975144091
824,850.0,5 days 00:30:00,P,0.17525714285714283,0.03360184780371722
825,850.0,5 days 04:30:00,C,0.16656666666666667,0.17951396417363563
826,850.0,5 days 04:30:00,P,0.1785925925925926,0.029148663063759184
827,850.0,6 days 00:00:00,P,0.18065925925925924,0.04219965602538687
828,850.0,6 days 04:30:00,C,0.24305,0.10967226176203351
829,850.0,6 days 04:30:00,P,0.1652794117647059,0.023852206294136383
830,900.0,0 days 00:45:00,C,2.1483,
831,900.0,0 days 00:45:00,P,1.625,0.37371196127499057
832,900.0,0 days 01:00:00,C,0.0,
833,900.0,0 days 01:00:00,P,1.52575,0.41174827868492664
834,900.0,0 days 01:30:00,C,0.0,
835,900.0,0 days 01:30:00,P,0.9415333333333334,0.09765579006558361
836,900.0,0 days 04:30:00,C,0.0,
837,900.0,0 days 04:30:00,P,0.7284307692307692,0.13952565107424617
838,900.0,1 days 00:30:00,P,0.33546363636363635,0.10282364779297876
839,900.0,1 days 04:30:00,C,0.4951,
840,900.0,1 days 04:30:00,P,0.32929285714285716,0.09853600251283176
841,900.0,2 days 00:30:00,P,0.24648571428571428,0.053479261668159084
842,900.0,2 days 04:30:00,C,0.2843,
843,900.0,2 days 04:30:00,P,0.26078636363636365,0.07358458880741749
844,900.0,5 days 00:30:00,P,0.19756,0.051202933943715036
845,900.0,5 days 04:30:00,C,0.18936666666666668,0.18149342504160676
846,900.0,5 days 04:30:00,P,0.18766521739130435,0.033509464181381954
847,900.0,6 days 00:00:00,P,0.16700526315789474,0.020645216655686468
848,900.0,6 days 04:30:00,C,0.0,
849,900.0,6 days 04:30:00,P,0.18401470588235294,0.034568431318911
850,950.0,0 days 00:45:00,C,0.0,
851,950.0,0 days 00:45:00,P,1.4731,
852,950.0,0 days 01:00:00,C,3.2176,
853,950.0,0 days 01:00:00,P,1.4477666666666666,0.12739090757716318
854,950.0,0 days 01:30:00,P,1.1715666666666669,0.22417371240476286
855,950.0,0 days 04:30:00,C,1.00175,0.06300321420372128
856,950.0,0 days 04:30:00,P,0.7036714285714286,0.14231037276952857
857,950.0,1 days 00:30:00,C,0.0,
858,950.0,1 days 00:30:00,P,0.36336666666666667,0.14782753013788283
859,950.0,1 days 04:30:00,C,0.0,
860,950.0,1 days 04:30:00,P,0.3420166666666667,0.0991359932189876
861,950.0,2 days 00:30:00,P,0.2578285714285714,0.06063787909345429
862,950.0,2 days 04:30:00,C,0.0,
863,950.0,2 days 04:30:00,P,0.26540625,0.047721867367067676
864,950.0,5 days 00:30:00,P,0.18866,0.03686127748434363
865,950.0,5 days 04:30:00,C,0.0,0.0
866,950.0,5 days 04:30:00,P,0.19164705882352942,0.028538463467026813
867,950.0,6 days 00:00:00,C,0.0,
868,950.0,6 days 00:00:00,P,0.1931421052631579,0.045320700639252566
869,950.0,6 days 04:30:00,C,0.0,
870,950.0,6 days 04:30:00,P,0.175875,0.02327881925540739
871,1000.0,0 days 00:45:00,P,1.4783,0.09729789309126889
872,1000.0,0 days 01:00:00,C,0.0,
873,1000.0,0 days 01:00:00,P,1.2305000000000001,0.06095260453828036
874,1000.0,0 days 01:30:00,P,1.28855,0.3751201474194635
875,1000.0,0 days 04:30:00,C,0.0,0.0
876,1000.0,0 days 04:30:00,P,0.7482111111111112,0.12440032600886185
877,1000.0,1 days 00:30:00,C,0.0,
878,1000.0,1 days 00:30:00,P,0.358025,0.12095024655972035
879,1000.0,1 days 04:30:00,C,0.34705,0.49080281682158267
880,1000.0,1 days 04:30:00,P,0.37965,0.12534311765253464
881,1000.0,2 days 00:30:00,P,0.274675,0.06010005348226761
882,1000.0,2 days 04:30:00,C,0.2537,
883,1000.0,2 days 04:30:00,P,0.28626315789473683,0.08070793166670875
884,1000.0,5 days 00:30:00,P,0.19458333333333333,0.04139745966441259
885,1000.0,5 days 04:30:00,P,0.2044235294117647,0.03623138365788292
886,1000.0,6 days 00:00:00,P,0.17555384615384614,0.0235321629330517
887,1000.0,6 days 04:30:00,P,0.19591923076923076,0.03477568137915654
