,_id_option,成交日期_option,商品代號_option,履約價格,到期月份(週別)_option,買賣權別,時間,選擇權_開盤價,選擇權_收盤價,選擇權_最高價,選擇權_最低價,選擇權_成交量,_id_future,商品代號_future,到期月份(週別)_future,期貨_開盤價,期貨_收盤價,期貨_最高價,期貨_最低價,期貨_成交量,成交日期_future,_id,分鐘時間,指數_開盤價,指數_收盤價,指數_最高價,指數_最低價,到期月份(週別),結算日,差異,整天數,時間代碼_x,vix,時間代碼_y,公債,T,參考s,bs_price,delta,gamma,vega,rho,theta,iv,價平差距,價平檔位
1801963,66c71cf03cc6062245a7ff54,20240612,TX2,22100.0,202406W2,C,2024-06-12 08:55:00,1.1,1.1,1.1,1.0,155.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.08577110660261411,0.0026947,7.8e-05,4.9842951,0.0444553,-584.6615983067899,0.2418,-299.0,-300.0
1801964,66c71cf03cc6062245a7fa79,20240612,TX2,22050.0,202406W2,C,2024-06-12 08:55:00,1.9,1.8,2.0,1.8,5.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.36805629313545296,0.0101908,0.0002544,16.2613029,0.1680869,-1907.9528863816706,0.2252,-249.0,-250.0
1801965,66c71cf03cc6062245a7f66c,20240612,TX2,22000.0,202406W2,P,2024-06-12 08:55:00,190.0,188.0,195.0,188.0,12.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,200.05298915133972,-0.9681774,0.0006707,42.8784028,-16.1472228,-4678.496986949002,0.0,-199.0,-200.0
1801966,66c71cf03cc6062245a7efe2,20240612,TX2,21950.0,202406W2,P,2024-06-12 08:55:00,146.0,148.0,149.0,146.0,18.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,152.72600607522327,-0.9175849,0.0014272,91.2471795,-15.2755004,-10361.545704389342,0.0,-149.0,-150.0
1801967,66c71cf03cc6062245a7e798,20240612,TX2,21900.0,202406W2,C,2024-06-12 08:55:00,18.5,19.0,19.0,17.0,98.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,10.245225685619062,0.1781865,0.0024476,156.4798774,2.9361216,-18387.93542685149,0.2283,-99.0,-100.0
1801968,66c71cf03cc6062245a7e988,20240612,TX2,21900.0,202406W2,P,2024-06-12 08:55:00,106.0,103.0,108.0,103.0,17.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,108.97802534808216,-0.8218135,0.0024476,156.4798774,-13.6600714,-18035.349728776928,0.1337,-99.0,-100.0
1801969,66c71cf03cc6062245a7ee3b,20240612,TX2,21950.0,202406W2,C,2024-06-12 08:55:00,8.5,9.0,9.1,8.0,104.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,3.993816459191521,0.0824151,0.0014272,91.2471795,1.3585835,-10714.936392642161,0.2224,-149.0,-150.0
1801970,66c71cf03cc6062245a7d9ae,20240612,TX2,21800.0,202406W2,C,2024-06-12 08:55:00,58.0,61.0,61.0,57.0,109.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,43.1328301349713,0.5057157,0.0037446,239.4014271,8.3224295,-28213.415621611104,0.2521,1.0,50.0
1801971,66c71cf03cc6062245a7dbe3,20240612,TX2,21800.0,202406W2,P,2024-06-12 08:55:00,46.5,45.0,48.0,45.0,154.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,41.86684989030255,-0.4942843,0.0037446,239.4014271,-8.1979819,-27862.439903893042,0.1906,1.0,50.0
1801972,66c71cf03cc6062245a7d2d4,20240612,TX2,21750.0,202406W2,C,2024-06-12 08:55:00,91.0,95.0,95.0,89.0,122.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,72.91459914102597,0.6858968,0.0033307,212.9364855,11.2766991,-25176.83601368641,0.277,51.0,100.0
1801973,66c71cf03cc6062245a7e2a7,20240612,TX2,21850.0,202406W2,P,2024-06-12 08:55:00,73.0,70.0,74.0,70.0,81.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,71.27865753279002,-0.6752731,0.0033775,215.9290064,-11.210454,-25049.554946258744,0.1716,-49.0,-50.0
1801974,66c71cf03cc6062245a806b0,20240612,TX2,22200.0,202406W2,C,2024-06-12 08:55:00,0.7,0.7,0.7,0.7,4.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.002682072586992046,0.000105,3.9e-06,0.2486598,0.0017323,-29.157674552282657,0.2899,-399.0,-400.0
1801975,66c71cf03cc6062245a80980,20240612,TX2,22250.0,202406W2,C,2024-06-12 08:55:00,0.6,0.6,0.6,0.6,1.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.000357865962139825,1.54e-05,6e-07,0.0405883,0.0002545,-4.758759125785211,0.3147,-449.0,-450.0
1801976,66c71cf03cc6062245a7d4ea,20240612,TX2,21750.0,202406W2,P,2024-06-12 08:55:00,29.0,28.0,30.0,28.0,153.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,21.649228942792433,-0.3141032,0.0033307,212.9364855,-5.2058214,-24826.665286146603,0.2068,51.0,100.0
1801977,66c71cf03cc6062245a7b781,20240612,TX2,21450.0,202406W2,P,2024-06-12 08:55:00,1.4,1.4,1.4,1.4,2.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.012261324117817551,-0.0004394,1.48e-05,0.9462974,-0.007269,-110.66765710375738,0.2921,351.0,400.0
1801978,66c71cf03cc6062245a7cec1,20240612,TX2,21700.0,202406W2,P,2024-06-12 08:55:00,17.0,16.5,17.5,16.0,200.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,9.679361179543776,-0.1697232,0.002373,151.7119633,-2.8113946,-17707.453101349012,0.2187,101.0,150.0
1801979,66c71cf03cc6062245a7bb6c,20240612,TX2,21500.0,202406W2,P,2024-06-12 08:55:00,2.1,2.1,2.2,2.0,91.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.06851801701372295,-0.0021846,6.45e-05,4.1223206,-0.036144,-482.00233803616754,0.2744,301.0,350.0
1801980,66c71cf03cc6062245a7c8a2,20240612,TX2,21650.0,202406W2,P,2024-06-12 08:55:00,9.9,9.1,9.9,9.1,75.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,3.6838878549435776,-0.0767391,0.0013522,86.4508328,-1.2706262,-10097.372635566613,0.2273,151.0,200.0
1801981,66c71cf03cc6062245a7c3a2,20240612,TX2,21600.0,202406W2,P,2024-06-12 08:55:00,5.3,5.4,5.5,5.0,79.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,1.1779490825014136,-0.0286813,0.0006153,39.3392152,-0.4747466,-4596.979586151313,0.2421,201.0,250.0
1801982,66c71cf03cc6062245a7c212,20240612,TX2,21600.0,202406W2,C,2024-06-12 08:55:00,218.0,218.0,218.0,218.0,4.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,202.4414891414417,0.9713187,0.0006153,39.3392152,15.8941013,-4944.735343156364,0.3367,201.0,250.0
1801983,66c71cf03cc6062245a7bed1,20240612,TX2,21550.0,202406W2,P,2024-06-12 08:55:00,3.1,3.2,3.3,3.1,74.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.3130333471054598,-0.0087788,0.0002232,14.2728664,-0.1452744,-1668.4271939737516,0.2561,251.0,300.0
1801984,66c71cf03cc6062245a7ba4f,20240612,TX2,21500.0,202406W2,C,2024-06-12 08:55:00,318.0,318.0,318.0,318.0,1.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,301.3308379830851,0.9978154,6.45e-05,4.1223206,16.2569222,-828.1481146847138,0.4433,301.0,350.0
1801985,66c71cf03cc6062245a79baa,20240612,TX2,19700.0,202406W2,P,2024-06-12 08:55:00,0.2,0.2,0.2,0.2,10.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,3.5622657799999814e-95,0.0,0.0,0.0,-0.0,-1.0178940753785856e-89,1.1974,2101.0,2150.0
1801986,66c71cf03cc6062245a7c705,20240612,TX2,21650.0,202406W2,C,2024-06-12 08:55:00,172.0,170.0,172.0,170.0,5.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,154.94803796031192,0.9232609,0.0013522,86.4508328,15.1361126,-10445.933382749916,0.2925,151.0,200.0
1801987,66c71cf03cc6062245a7b261,20240612,TX2,21350.0,202406W2,P,2024-06-12 08:55:00,0.7,0.9,0.9,0.7,18.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.00020946688078746223,-9.2e-06,4e-07,0.0248758,-0.0001525,-2.9099942499116063,0.3403,451.0,500.0
1801988,66c71cf03cc6062245a7ad25,20240612,TX2,21200.0,202406W2,P,2024-06-12 08:55:00,0.6,0.5,0.6,0.5,19.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,9.065848200582737e-08,-0.0,0.0,1.82e-05,-1e-07,-0.002127933606895695,0.4081,601.0,650.0
1801989,66c71cf03cc6062245a7ab5f,20240612,TX2,21150.0,202406W2,P,2024-06-12 08:55:00,0.4,0.4,0.4,0.4,24.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,4.361381631533261e-09,-0.0,0.0,1e-06,-0.0,-0.00011900992096300772,0.4278,651.0,700.0
1801990,66c71cf03cc6062245a7a74f,20240612,TX2,21000.0,202406W2,P,2024-06-12 08:55:00,0.4,0.4,0.4,0.4,2.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,1.1969555752917468e-13,-0.0,0.0,0.0,-0.0,-4.864373518316679e-09,0.5165,801.0,850.0
1801991,66c71cf03cc6062245a79bed,20240612,TX2,19800.0,202406W2,P,2024-06-12 08:55:00,0.2,0.2,0.2,0.2,10.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,4.988499292857267e-86,0.0,0.0,0.0,-0.0,-1.2874991448464125e-80,1.1422,2001.0,2050.0
1801992,66c71cf03cc6062245a7ccac,20240612,TX2,21700.0,202406W2,C,2024-06-12 08:55:00,129.0,131.0,132.0,127.0,25.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,110.9441213313512,0.8302768,0.002373,151.7119633,13.633235,-18056.81883871057,0.2882,101.0,150.0
1801993,66c71cf03cc6062245a7b50f,20240612,TX2,21400.0,202406W2,P,2024-06-12 08:55:00,0.9,0.8,1.0,0.8,28.0,66c71dafb16f011d36913284,TX,202406.0,21794.0,21801.0,21802.0,21794.0,203.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:35:00,0,20240612,0.1775,20240612,0.0161,0.000757826278659612,21801.0,0.0017826943033294462,-7.11e-05,2.7e-06,0.1723745,-0.0011761,-20.162015144242403,0.3023,401.0,450.0
1801994,66c71cf03cc6062245a7cec2,20240612,TX2,21700.0,202406W2,P,2024-06-12 08:56:00,16.0,16.5,16.5,15.5,131.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,9.63055970386813,-0.1692878,0.0023734,151.1865171,-2.7939681,-17710.690163239327,0.2191,101.0,150.0
1801995,66c71cf03cc6062245a806b1,20240612,TX2,22200.0,202406W2,C,2024-06-12 08:56:00,0.7,0.7,0.7,0.7,4.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,0.0026026504262128825,0.0001022,3.8e-06,0.2420453,0.0016805,-28.4855175953811,0.2905,-399.0,-400.0
1801996,66c71cf03cc6062245a80356,20240612,TX2,22150.0,202406W2,C,2024-06-12 08:56:00,0.9,0.9,0.9,0.9,2.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,0.016250920785543244,0.0005746,1.9e-05,1.2107364,0.0094459,-142.50977877652167,0.2681,-349.0,-350.0
1801997,66c71cf03cc6062245a7fa7a,20240612,TX2,22050.0,202406W2,C,2024-06-12 08:56:00,2.0,2.0,2.0,2.0,11.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,0.362819542936478,0.0100763,0.0002523,16.0724944,0.165595,-1892.6707747138796,0.2299,-249.0,-250.0
1801998,66c71cf03cc6062245a7f4e2,20240612,TX2,22000.0,202406W2,C,2024-06-12 08:56:00,4.3,4.3,4.6,4.2,79.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,1.3075719135290456,0.0315805,0.0006677,42.5311357,0.5188688,-5010.117399666296,0.2254,-199.0,-200.0
1801999,66c71cf03cc6062245a7efe3,20240612,TX2,21950.0,202406W2,P,2024-06-12 08:56:00,145.0,144.0,145.0,142.0,117.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,152.69747794562136,-0.917972,0.0014248,90.7587458,-15.2263033,-10343.000719053289,0.0,-149.0,-150.0
1802000,66c71cf03cc6062245a7e2a8,20240612,TX2,21850.0,202406W2,P,2024-06-12 08:56:00,69.0,71.0,71.0,68.0,61.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,71.20957777293188,-0.6755777,0.0033823,215.4530458,-11.17465,-25085.796327108863,0.1765,-49.0,-50.0
1802001,66c71cf03cc6062245a7e989,20240612,TX2,21900.0,202406W2,P,2024-06-12 08:56:00,101.0,104.0,104.0,101.0,30.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,108.92831857270721,-0.8222562,0.0024482,155.9502501,-13.6176494,-18039.82501532146,0.1425,-99.0,-100.0
1802002,66c71cf03cc6062245a7e799,20240612,TX2,21900.0,202406W2,C,2024-06-12 08:56:00,19.5,19.0,20.0,18.5,86.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,10.194547278555547,0.1777438,0.0024482,155.9502501,2.9181946,-18392.4107290393,0.2287,-99.0,-100.0
1802003,66c71cf03cc6062245a7e089,20240612,TX2,21850.0,202406W2,C,2024-06-12 08:56:00,36.5,35.5,37.5,35.0,102.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,22.475198650683524,0.3244223,0.0033823,215.4530458,5.3234409,-25437.57705061273,0.2364,-49.0,-50.0
1802004,66c71cf03cc6062245a7dbe4,20240612,TX2,21800.0,202406W2,P,2024-06-12 08:56:00,45.0,45.5,46.5,43.5,96.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,41.78999811084577,-0.4942811,0.0037514,238.9657275,-8.1680596,-27913.554102293172,0.193,1.0,50.0
1802005,66c71cf03cc6062245a7d9af,20240612,TX2,21800.0,202406W2,C,2024-06-12 08:56:00,62.0,60.0,63.0,59.0,146.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,43.055011160504364,0.5057189,0.0037514,238.9657275,8.2922782,-28264.529835583075,0.2484,1.0,50.0
1802006,66c71cf03cc6062245a7d4eb,20240612,TX2,21750.0,202406W2,P,2024-06-12 08:56:00,27.5,28.0,28.0,27.0,113.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,21.58076497347247,-0.3137964,0.0033353,212.4598958,-5.1817892,-24861.768251478366,0.2072,51.0,100.0
1802007,66c71cf03cc6062245a7f66d,20240612,TX2,22000.0,202406W2,P,2024-06-12 08:56:00,189.0,189.0,189.0,189.0,5.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,200.04012755149233,-0.9684195,0.0006677,42.5311357,-16.0924813,-4655.9217055205245,0.0,-199.0,-200.0
1802008,66c71cf03cc6062245a7ee3c,20240612,TX2,21950.0,202406W2,C,2024-06-12 08:56:00,9.1,9.0,9.5,8.8,79.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,3.9643144795661556,0.082028,0.0014248,90.7587458,1.3472938,-10696.391422985093,0.2228,-149.0,-150.0
1802009,66c71cf03cc6062245a7d2d5,20240612,TX2,21750.0,202406W2,C,2024-06-12 08:56:00,94.0,93.0,97.0,93.0,94.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,72.84517019503437,0.6862036,0.0033353,212.4598958,11.2407956,-25211.938994554297,0.2687,51.0,100.0
1802010,66c71cf03cc6062245a7b6e6,20240612,TX2,21450.0,202406W2,C,2024-06-12 08:56:00,363.0,363.0,363.0,363.0,1.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,351.2727173780477,0.99957,1.45e-05,0.9257464,16.1889793,-454.0006998984411,0.4491,351.0,400.0
1802011,66c71cf03cc6062245a7b086,20240612,TX2,21300.0,202406W2,P,2024-06-12 08:56:00,0.6,0.6,0.7,0.6,31.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,1.890198015665895e-05,-9e-07,0.0,0.0027196,-1.51e-05,-0.3193323993588336,0.3551,501.0,550.0
1802012,66c71cf03cc6062245a7c8a3,20240612,TX2,21650.0,202406W2,P,2024-06-12 08:56:00,9.3,9.2,9.5,8.9,54.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,3.65608805328543,-0.0763675,0.0013497,85.9754952,-1.2598681,-10078.583190386798,0.2285,151.0,200.0
1802013,66c71cf03cc6062245a7c706,20240612,TX2,21650.0,202406W2,C,2024-06-12 08:56:00,178.0,174.0,179.0,174.0,16.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,154.919277618661,0.9236325,0.0013497,85.9754952,15.0872105,-10427.143953034796,0.3168,151.0,200.0
1802014,66c71cf03cc6062245a7c213,20240612,TX2,21600.0,202406W2,C,2024-06-12 08:56:00,220.0,220.0,220.0,220.0,1.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,202.42789263731174,0.9715439,0.0006124,39.0109865,15.840022,-4923.04914263316,0.3509,201.0,250.0
1802015,66c71cf03cc6062245a7bed2,20240612,TX2,21550.0,202406W2,P,2024-06-12 08:56:00,2.9,3.2,3.2,2.9,78.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,0.30845488808245136,-0.0086767,0.0002214,14.1016252,-0.1430634,-1654.4360251582598,0.2566,251.0,300.0
1802016,66c71cf03cc6062245a7bb6d,20240612,TX2,21500.0,202406W2,P,2024-06-12 08:56:00,2.0,2.0,2.0,2.0,22.0,66c71dafb16f011d36913285,TX,202406.0,21802.0,21801.0,21805.0,21797.0,190.0,2024-06-12,,,,,,,202406W2,2024-06-12 13:30:00,0 days 04:34:00,0,20240612,0.1775,20240612,0.0161,0.0007550705467372134,21801.0,0.06719829756910656,-0.0021493,6.36e-05,4.0544781,-0.0354303,-475.80256194410174,0.2726,301.0,350.0
